Postcode_Number,District, District_latitude, District_longitue,Neighbourhood,Neigh_latitude,Neigh_longitude,Zipcode,Street,Latitude,Longitude
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514ED,Nieuwe Koekoekstraat,52.09947243,5.12112635
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514EC,Nieuwe Koekoekstraat,52.09861141,5.120329371
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514EB,Nieuwe Koekoekstraat,52.09820599,5.119499708
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514EA,Nieuwe Koekoekstraat,52.09792081,5.118615837
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514CX,Koekoekstraat,52.09894477,5.118919929
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514CW,Koekoekstraat,52.09805156,5.120136501
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514CV,Koekoekstraat,52.09938592,5.118782972
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514CT,Koekoekstraat,52.09883335,5.119472262
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514CS,Koekoekstraat,52.09837732,5.1200602
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514CR,Leeuwerikstraat,52.09987001,5.117445676
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514CP,Leeuwerikstraat,52.09993046,5.117661502
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514CN,Merelstraat,52.10001567,5.115339233
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514CM,Merelstraat,52.10061081,5.115491512
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514CL,Merelstraat,52.09976881,5.115721206
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514CK,Adelaarstraat,52.10014942,5.118949238
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514CJ,Adelaarstraat,52.09972379,5.11820418
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514CH,Adelaarstraat,52.09957391,5.117363591
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514CG,Adelaarstraat,52.09946637,5.116490573
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514CE,Adelaarstraat,52.09911608,5.114995122
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514CD,Adelaarstraat,52.09889125,5.114431326
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514CC,Adelaarstraat,52.09997853,5.119162085
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514CB,Adelaarstraat,52.09940482,5.117836547
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514CA,Adelaarstraat,52.09898744,5.115448512
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514BZ,Hopakker,52.09889566,5.11594069
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514BZ,Molenwerfsteeg,52.09889566,5.11594069
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514BX,Hopakker,52.09804527,5.116758845
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514BW,Hopakker,52.09757111,5.117166177
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514BV,Hopakker,52.09872057,5.116467405
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514BT,Hopakker,52.09801641,5.117122091
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514BS,Hopakker,52.09721216,5.117656291
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514BR,Molenwerfhof,52.10044316,5.114331021
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514BP,Zwartewater,52.10034011,5.117082669
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514BN,Zwartewater,52.10022899,5.114683268
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514BM,Keizersgracht,52.09993796,5.113877909
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514BL,Flieruilensteeg,52.09972847,5.113829591
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514BK,Kromme Elleboogsteeg,52.09986201,5.113835486
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514BK,Gruttersdijk,52.09986201,5.113835486
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514BJ,Gruttersdijk,52.09952962,5.114806758
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514BH,Gruttersdijk,52.09857372,5.115546646
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514BG,Gruttersdijk,52.09767042,5.116605987
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514BE,Kraanstraat,52.09736247,5.116371472
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514BD,Kraanstraat,52.09724593,5.116377089
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514BC,Brugstraat,52.10031264,5.112356355
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514BB,Lauwerecht,52.10038476,5.112489025
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514BB,Gietershof,52.10038476,5.112489025
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514BA,Lauwerecht,52.10048416,5.11269788
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514BA,Gietershof,52.10048416,5.11269788
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Tuinwijk-Oost,52.1012375,5.125575161,3514AZ,Hooghiemstraplein,52.09850678,5.125065234
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Tuinwijk-Oost,52.1012375,5.125575161,3514AX,Hooghiemstraplein,52.09842019,5.125302412
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514AW,Gruttershof,52.09710864,5.116775915
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514AV,Bemuurde Weerd O.Z.,52.09964193,5.113077481
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514AT,Bemuurde Weerd O.Z.,52.0996559,5.113294346
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514AS,Bemuurde Weerd O.Z.,52.09898927,5.113848359
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514AR,Bemuurde Weerd O.Z.,52.09848002,5.114315993
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514AP,Bemuurde Weerd O.Z.,52.09801202,5.114759786
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514AN,Bemuurde Weerd O.Z.,52.09718627,5.115552691
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Tuinwijk-Oost,52.1012375,5.125575161,3514AM,Wittevrouwensingel,52.09797839,5.125223303
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Tuinwijk-Oost,52.1012375,5.125575161,3514AL,Wittevrouwensingel,52.09820162,5.126577143
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514AK,Weerdsingel O.Z.,52.09784147,5.123933632
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514AJ,Weerdsingel O.Z.,52.09744122,5.123266866
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514AH,Weerdsingel O.Z.,52.09723805,5.122681603
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514AG,Weerdsingel O.Z.,52.09739623,5.122105722
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514AE,Weerdsingel O.Z.,52.09767437,5.121022131
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514AD,Weerdsingel O.Z.,52.09735438,5.12020446
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514AC,Weerdsingel O.Z.,52.0969455,5.119831141
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Vogelenbuurt,52.09871201,5.119590272,3514AB,Weerdsingel O.Z.,52.09678416,5.118613522
3514,Wijk 04 Noordoost,52.10392859,5.136312621,Lauwerecht,52.10225711,5.11360976,3514AA,Weerdsingel O.Z.,52.09675613,5.116716883
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513XW,Timmerstraat,52.1001356,5.105636048
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513XV,Timmerstraat,52.09972378,5.105540315
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513XT,Nieuwe Pijlsweerdstraat,52.10035561,5.105248034
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513XS,Hoveniersstraat,52.10067265,5.106295583
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513XR,Cornetstraat,52.10102655,5.106716467
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513XP,Polderstraat,52.10074761,5.107355773
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513XN,Polderstraat,52.10063271,5.107636304
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513XM,Warmoesstraat,52.10046331,5.108104629
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513XL,Balkstraat,52.09996674,5.10667367
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513XJ,Houtstraat,52.09948323,5.105821907
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513XG,Houtstraat,52.09963905,5.106266211
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513XE,Houtstraat,52.09903896,5.105691008
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513XD,Harpstraat,52.09954944,5.106572362
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513XC,Harpstraat,52.09863599,5.105527549
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513XB,Harpstraat,52.09948158,5.106778037
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513XA,Harpstraat,52.0984576,5.105602202
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513VT,Plankstraat,52.0993423,5.107165213
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513VS,Zilvergeldstraat,52.09904237,5.106167755
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513VR,Zilvergeldstraat,52.098369,5.107787958
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513VP,Zilvergeldstraat,52.09920869,5.106324463
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513VN,Zilvergeldstraat,52.09851769,5.107937381
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513VM,Stroomstraat,52.09837118,5.10874763
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513VL,Blokstraat,52.0982051,5.105762396
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513VK,Blokstraat,52.09806601,5.105834195
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513VH,Turfstraat,52.09851839,5.104679072
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513VE,Kerkweg,52.09862517,5.105590133
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513VC,Kerkweg,52.09889449,5.105512878
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513VB,Kerkweg,52.09854796,5.106323727
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513VA,Kerkweg,52.0981359,5.107521928
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513TS,Daalstraat,52.09618277,5.107121483
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513TR,Berkstraat,52.09569511,5.107673172
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513TM,Oude Daalstraat,52.09533062,5.108179665
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513TL,1e Daalsedijk,52.0971319,5.105337431
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513TK,1e Daalsedijk,52.09633929,5.106246125
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513TJ,1e Daalsedijk,52.0959656,5.106651331
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513TH,1e Daalsedijk,52.09532318,5.107348079
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513TE,1e Daalsedijk,52.0968981,5.105995026
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513TD,1e Daalsedijk,52.09631917,5.106654125
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513TC,1e Daalsedijk,52.0959022,5.107099547
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513TB,1e Daalsedijk,52.09535115,5.1076973
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513SZ,Wolfstraat,52.09498901,5.106671286
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513SX,Wolfstraat,52.09468982,5.107526707
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513SW,Wolfstraat,52.09510309,5.106986191
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513SV,Vlijtstraat,52.09555035,5.106903473
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513ST,Vlijtstraat,52.09567313,5.106840716
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513SN,Spijkerdwarsstraat,52.09637514,5.105696099
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513SM,Spijkerdwarsstraat,52.09655132,5.10554155
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513SL,Spijkerstraat,52.09555816,5.105965193
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513SJ,Spijkerstraat,52.09598927,5.105957052
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513SH,Boorstraat,52.09719464,5.104945677
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513SE,Boorstraat,52.09709758,5.105123977
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513GZ,Zijdebalenstraat,52.10019756,5.111880521
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GX,Hogenoord,52.10166174,5.111170867
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GW,Lagenoord,52.10306032,5.110976317
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GW,Werfsteeg,52.10306032,5.110976317
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GV,Noordse Parklaan,52.10324366,5.110265513
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GT,Enthofstraat,52.10291495,5.11010754
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GS,Enthofstraat,52.10247753,5.110269332
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GR,Werfsteeg,52.10266729,5.111117468
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GR,Enthofstraat,52.10266729,5.111117468
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GP,Kokkenhoflaan,52.10277892,5.109615418
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GN,Kokkenhoflaan,52.10237265,5.109776865
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GM,Oude Pijlsweerdstraat,52.10128986,5.106330731
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GL,Oude Pijlsweerdstraat,52.10201424,5.109944417
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GK,Schouwweteringstraat,52.10166904,5.110221026
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GJ,Schouwweteringstraat,52.10116229,5.110315182
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GH,Schouwweteringstraat,52.10121518,5.110657287
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GG,Engelen van Pijlsweertstraat,52.10150674,5.109026627
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GE,Engelen van Pijlsweertstraat,52.10096819,5.109297657
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GD,Engelen van Pijlsweertstraat,52.10162232,5.109717136
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GC,Engelen van Pijlsweertstraat,52.10112319,5.10981341
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513GB,David van Mollemstraat,52.10065575,5.110062544
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513GA,David van Mollemstraat,52.1003481,5.110106163
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513EZ,Raamstraat,52.09740143,5.113208301
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513EX,Oudenoord,52.1002243,5.107986046
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513EW,Westerdijk,52.09909679,5.110719205
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513EW,Raamstraat,52.09909679,5.110719205
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513EV,Oudenoord,52.09816559,5.110769655
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513ER,Oudenoord,52.09718125,5.11251373
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513EP,Oudenoord,52.10050974,5.109286877
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513EN,Oudenoord,52.0978997,5.112599903
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513EM,Oudenoord,52.09770896,5.112795309
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513EL,Oudenoord,52.09743702,5.113079434
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513EG,Oudenoord,52.09718192,5.113275469
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513EE,Huurweerstraat,52.0989069,5.108317579
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513ED,Tuinbouwstraat,52.09925659,5.10759687
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513EC,Tuinbouwstraat,52.09912164,5.107814288
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Noord,52.10114899,5.107947258,3513EB,Tiendstraat,52.09804247,5.106353234
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513EA,Tiendstraat,52.0984653,5.107234436
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513DJ,Westerdijk,52.09970177,5.110948805
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513DH,Zijdebalenstraat,52.09997907,5.111379756
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513DG,Korenschoofstraat,52.09910665,5.112413391
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513DE,Korenschoofstraat,52.09878258,5.112326665
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513DD,Jongeneelwerf,52.0991154,5.111731811
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513DC,Jongeneelstraat,52.09948029,5.111983531
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513DB,Jongeneelstraat,52.09961173,5.111526787
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513DA,Zeedijk,52.09941345,5.112594803
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513CX,Monicahof,52.09685388,5.111927688
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513CW,Bethlehemweg,52.09763269,5.107725647
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513CV,Bethlehemweg,52.0974875,5.106587994
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513CT,Kruisweg,52.09743594,5.109049693
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513CS,Kruisweg,52.09760742,5.10920617
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513CR,Otterstraat,52.09851629,5.109680825
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513CP,Otterstraat,52.09801466,5.109155262
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513CN,Otterstraat,52.09723875,5.108619186
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513CM,Otterstraat,52.0965212,5.108200507
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513CL,Otterstraat,52.09831269,5.109801524
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513CK,Otterstraat,52.09793265,5.109338753
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513CJ,Otterstraat,52.09701523,5.108743479
3513,Wijk 02 Noordwest,52.10973298,5.090974183,Pijlsweerd-Zuid,52.09734218,5.109233606,3513CH,Herenweg,52.09751121,5.110556782
